customer_id,Predicted_Churn,Churn_Probability,Risk_Level
4673-KKSLS,No,0.21056995700862238,Low Risk
4853-OITSN,Yes,0.7044364955498584,High Risk
9800-OUIGR,No,0.00224126221465264,Low Risk
1324-NLTJE,No,0.227444583820245,Low Risk
2324-EFHVG,No,0.11733682807616225,Low Risk
7094-MSZAO,No,0.145116275900499,Low Risk
1522-VVDMG,Yes,0.5402084211472206,Medium Risk
6907-CQGPN,No,0.18599107027165065,Low Risk
0780-XNZFN,No,0.004157007849253623,Low Risk
0239-OXEXL,No,0.17546410931368048,Low Risk
2675-IJRGJ,No,0.005020821317419436,Low Risk
7049-GKVZY,No,0.0777059794532536,Low Risk
8577-QSOCG,No,0.012561085591492068,Low Risk
3721-CNZHX,No,0.05866299826696879,Low Risk
0212-ISBBF,Yes,0.5120853087264786,Medium Risk
9185-TQCVP,Yes,0.727940572494572,High Risk
3585-YNADK,No,0.03505146152417378,Low Risk
5271-DBYSJ,Yes,0.6249131953052173,Medium Risk
1099-GODLO,No,0.04670292588374736,Low Risk
6828-HMKWP,No,0.026897325374411023,Low Risk
5567-WSELE,Yes,0.8480535654178637,High Risk
1472-TNCWL,No,0.4840588412878199,Medium Risk
8063-RJYNF,Yes,0.6149382701429059,Medium Risk
0687-ZVTHB,No,0.01997755310928271,Low Risk
2080-GKCWQ,Yes,0.5726144323316293,Medium Risk
9661-ACXBS,Yes,0.5073450202967442,Medium Risk
2193-SFWQW,No,0.021398318501524922,Low Risk
5656-JAMLX,No,0.0033719149896223187,Low Risk
3462-BJQQA,Yes,0.7390565945445461,High Risk
0442-TDYUO,No,0.010342506890173919,Low Risk
6733-LRIZX,No,0.19949357351232488,Low Risk
9503-XJUME,No,0.007810893450780526,Low Risk
4367-NHWMM,Yes,0.5769285015925324,Medium Risk
3727-RJMEO,Yes,0.7821454640383854,High Risk
3779-OSWCF,No,0.011108548046829238,Low Risk
6736-DHUQI,No,0.028559370497833275,Low Risk
3915-ODIYG,No,0.06807349615728396,Low Risk
1360-RCYRT,No,0.2139734579419425,Low Risk
2724-FJDYW,No,0.07935717626438633,Low Risk
4451-RWASJ,No,0.06817384164473468,Low Risk
6646-VRFOL,Yes,0.544957668968777,Medium Risk
3460-TJBWI,No,0.023549843039458913,Low Risk
5917-HBSDW,No,0.04680600320385905,Low Risk
5685-IIXLY,Yes,0.6440211697949473,Medium Risk
5671-UUNXD,No,0.34235663311711245,Low Risk
0956-ACVZC,No,0.20029922864018032,Low Risk
2325-NBPZG,Yes,0.5921841172862224,Medium Risk
4250-ZBWLV,No,0.14210275788717414,Low Risk
4482-FTFFX,No,0.29328993452366975,Low Risk
8859-DZTGQ,No,0.013750685836984062,Low Risk
0440-MOGPM,No,0.19096969781585937,Low Risk
0020-JDNXP,No,0.06774237786214289,Low Risk
3752-CQSJI,No,0.13635724111043923,Low Risk
5025-GOOKI,No,0.11385721204365333,Low Risk
4698-KVLLG,No,0.00609986089534131,Low Risk
5095-AESKG,Yes,0.6674080130730412,Medium Risk
2887-JPYLU,No,0.07232733013972314,Low Risk
4770-QAZXN,No,0.10875711289005986,Low Risk
4896-CPRPF,No,0.012876039774933429,Low Risk
1871-MOWRM,No,0.2584797274863047,Low Risk
9714-EDSUC,No,0.43077617730902884,Medium Risk
2027-OAQQC,No,0.2659353402046672,Low Risk
0282-NVSJS,No,0.3551641212173046,Low Risk
9090-SGQXL,No,0.4528595508770641,Medium Risk
6595-YGXIT,Yes,0.6591678941868979,Medium Risk
7353-YOWFP,No,0.08033425527105663,Low Risk
9835-ZIITK,No,0.24384195949198842,Low Risk
8008-ESFLK,No,0.10925433800399795,Low Risk
7537-CBQUZ,No,0.30829178509395655,Low Risk
1555-DJEQW,No,0.04297748305247349,Low Risk
5649-TJHOV,No,0.29845686045840925,Low Risk
0519-XUZJU,Yes,0.5391416482396828,Medium Risk
3363-EWLGO,No,0.16377314393457668,Low Risk
4750-UKWJK,No,0.025210509813925686,Low Risk
6338-AVWCY,Yes,0.6055716399591289,Medium Risk
1689-YQBYY,Yes,0.6261686428395964,Medium Risk
4487-ZYJZK,No,0.015260962168674543,Low Risk
2959-FENLU,Yes,0.5922451176916654,Medium Risk
0708-LGSMF,No,0.4375375492237532,Medium Risk
9253-QXKBE,Yes,0.7211305475620389,High Risk
7634-HLQJR,No,0.00531075955045003,Low Risk
0487-RPVUM,No,0.1330879741649184,Low Risk
4079-ULGFR,No,0.10586586908369137,Low Risk
2516-XSJKX,No,0.023857327252701677,Low Risk
0057-QBUQH,No,0.018582442016572026,Low Risk
9445-SZLCH,No,0.3803723277105113,Low Risk
6599-SFQVE,Yes,0.5222377220479308,Medium Risk
8331-ZXFOE,No,0.023360994062838824,Low Risk
4003-FUSHP,No,0.23205753790367908,Low Risk
0356-ERHVT,No,0.33096489191980677,Low Risk
7325-ENZFI,No,0.046382559646691524,Low Risk
4884-ZTHVF,Yes,0.6876527741536717,Medium Risk
3920-HIHMQ,No,0.23619701228432688,Low Risk
3055-OYMSE,No,0.21308083706719314,Low Risk
0613-WUXUM,No,0.0029332239803059874,Low Risk
7568-PODML,Yes,0.6830383483463949,Medium Risk
4458-KVRBJ,No,0.005952962542785778,Low Risk
5349-IECLD,Yes,0.706290847186453,High Risk
1397-XKKWR,No,0.18735778297198769,Low Risk
3945-GFWQL,No,0.35009039216206134,Low Risk
8097-OMULG,No,0.02619340080864016,Low Risk
6013-BHCAW,No,0.02960646792942515,Low Risk
0401-WDBXM,No,0.0631000423479538,Low Risk
3387-PLKUI,No,0.10100216408665624,Low Risk
6096-EGVTU,No,0.007246497388694504,Low Risk
3797-VTIDR,Yes,0.6660170104907683,Medium Risk
5081-NWSUP,No,0.12203334184534048,Low Risk
2580-ATZSQ,No,0.00944850982032633,Low Risk
8085-MSNLK,No,0.0492662352295374,Low Risk
9691-HKOVS,No,0.07282265439889671,Low Risk
9881-VCZEP,No,0.25196128084897434,Low Risk
9526-BIHHD,No,0.38694777942351066,Low Risk
8757-TFHHJ,No,0.31972559263556133,Low Risk
4523-WXCEF,No,0.3684242275426806,Low Risk
1468-DEFNC,No,0.0059831553343632415,Low Risk
5119-KEPFY,Yes,0.5590815372757578,Medium Risk
8364-TRMMK,No,0.4853367683369111,Medium Risk
0916-KNFAJ,No,0.02617329732127058,Low Risk
8319-QBEHW,No,0.15781417448343485,Low Risk
3063-QFSZL,Yes,0.5671021875636676,Medium Risk
8775-LHDJH,Yes,0.7919132176859675,High Risk
9625-QNLUX,No,0.04515153091490093,Low Risk
3097-NQYSN,Yes,0.7627105982001272,High Risk
4024-CSNBY,No,0.02586357971356656,Low Risk
7110-BDTWG,No,0.022356946008566383,Low Risk
7493-GVFIO,No,0.004172737119051634,Low Risk
0690-SRQID,No,0.23332705849531307,Low Risk
9605-WGJVW,Yes,0.7298699512493677,High Risk
9114-DPSIA,No,0.006093058192638172,Low Risk
4700-UBQMV,No,0.16792057731094187,Low Risk
7711-GQBZC,No,0.002589730569837873,Low Risk
3565-UNOCC,Yes,0.641719080536781,Medium Risk
4627-MIHJH,No,0.04712722018791459,Low Risk
9795-NREXC,No,0.02282836322103969,Low Risk
8573-CGOCC,No,0.09739858652645784,Low Risk
7356-AYNJP,No,0.158499546973513,Low Risk
9249-FXSCK,No,0.14457999227070764,Low Risk
5493-SDRDQ,No,0.3241572596644471,Low Risk
6286-SUUWT,No,0.19387213505942505,Low Risk
4819-HJPIW,No,0.30814621831606914,Low Risk
8654-DHAOW,No,0.36791724783647567,Low Risk
5438-QMDDL,No,0.29823990048030463,Low Risk
9812-GHVRI,No,0.3644720812514941,Low Risk
5553-AOINX,No,0.24549243821146652,Low Risk
1228-ZLNBX,No,0.4507701844554773,Medium Risk
4226-KKDON,No,0.3687209367864076,Low Risk
3831-YCPUO,No,0.029467634146957706,Low Risk
7445-WMRBW,No,0.06455324060692907,Low Risk
3308-DGHKL,No,0.003615829425946456,Low Risk
9924-JPRMC,No,0.07709161948727378,Low Risk
0080-EMYVY,No,0.10479560519137007,Low Risk
6218-KNUBD,No,0.39489081827365674,Low Risk
7337-CINUD,No,0.03232226947554235,Low Risk
7609-NRNCA,No,0.05214064610092863,Low Risk
0623-EJQEG,No,0.08852686533219085,Low Risk
7153-CHRBV,No,0.016401410825114128,Low Risk
0871-URUWO,Yes,0.6927425806114742,Medium Risk
9190-MFJLN,Yes,0.6152377736030995,Medium Risk
6198-PNNSZ,No,0.13053972619164356,Low Risk
3317-VLGQT,Yes,0.6710533179827227,Medium Risk
4132-POCZS,No,0.15654334488489596,Low Risk
5614-DNZCE,No,0.008412347484909021,Low Risk
1095-JUDTC,No,0.409812577726553,Medium Risk
3896-RCYYE,No,0.09268864844870933,Low Risk
9638-JIQYA,Yes,0.5459505026889652,Medium Risk
3258-SANFR,No,0.3191324647042456,Low Risk
3726-TBHQT,No,0.046426663406394134,Low Risk
3190-ITQXP,No,0.005557404800776418,Low Risk
0870-VEMYL,No,0.1596294807938595,Low Risk
4833-QTJNO,No,0.10984896317880198,Low Risk
3039-MJSLN,No,0.139237130735109,Low Risk
0178-CIIKR,No,0.176508935033406,Low Risk
5385-SUIRI,No,0.4996196641070346,Medium Risk
3982-XWFZQ,No,0.22547042024986153,Low Risk
5774-QPLTF,No,0.013941120826900463,Low Risk
2322-VCZHZ,No,0.4971629335658807,Medium Risk
5010-IPEAQ,No,0.006402754820013283,Low Risk
4009-ALQFH,Yes,0.597506912382829,Medium Risk
6383-ZTSIW,No,0.17297150215394202,Low Risk
8990-YOZLV,No,0.008492753855498702,Low Risk
3069-SSVSN,No,0.3134836150543588,Low Risk
5222-IMUKT,No,0.49842711518191224,Medium Risk
3627-FCRDW,Yes,0.5483417194279429,Medium Risk
7562-GSUHK,No,0.4912120162083388,Medium Risk
6685-XSHHU,No,0.004345012058770684,Low Risk
8901-UPRHR,No,0.058236079161453236,Low Risk
4903-UYAVB,No,0.17182400804642572,Low Risk
0118-JPNOY,No,0.39742404603187775,Low Risk
6776-TLWOI,No,0.18020441733216847,Low Risk
3845-FXCYS,No,0.31305157787180565,Low Risk
5857-XRECV,No,0.0755301310517351,Low Risk
0725-CXOTM,No,0.09263210909497957,Low Risk
4343-EJVQB,No,0.3971541652723432,Low Risk
9000-PLFUZ,No,0.04477637383920203,Low Risk
3427-GGZZI,Yes,0.6594680161405199,Medium Risk
7779-ORAEL,No,0.024526543880512217,Low Risk
0644-OQMDK,Yes,0.7121595638217548,High Risk
4077-CROMM,Yes,0.5466670071429369,Medium Risk
3154-CFSZG,No,0.20705053034311657,Low Risk
2868-MZAGQ,Yes,0.7524621094052489,High Risk
4847-QNOKA,No,0.41908259307628537,Medium Risk
2220-IAHLS,No,0.17678283620631502,Low Risk
1658-XUHBX,No,0.2988549938681031,Low Risk
6379-RXJRQ,Yes,0.6390703782486106,Medium Risk
2378-HTWFW,No,0.32914302845231885,Low Risk
8650-RHRKE,Yes,0.616655144556339,Medium Risk
4377-VDHYI,No,0.2102753904433489,Low Risk
0475-RIJEP,No,0.41315064196552787,Medium Risk
1260-TTRXI,No,0.45532127860886396,Medium Risk
3719-TDVQB,No,0.008793656310661117,Low Risk
6328-ZPBGN,Yes,0.7392472702628897,High Risk
0201-MIBOL,No,0.08995994697197854,Low Risk
4937-QPZPO,No,0.2762476775003468,Low Risk
2925-VDZHY,No,0.009438122826472021,Low Risk
6981-TDRFT,No,0.13118157876088815,Low Risk
3413-CSSTH,No,0.16712935413725472,Low Risk
8033-VCZGH,No,0.3053671538358864,Low Risk
4789-KWMXN,No,0.1849865206377183,Low Risk
0224-NIJLP,No,0.03507207245596449,Low Risk
7542-CYDDM,No,0.09818463978547644,Low Risk
4718-WXBGI,No,0.013141805760355075,Low Risk
2867-UIMSS,Yes,0.6716443904844216,Medium Risk
8495-PRWFH,No,0.18573232771595713,Low Risk
0439-IFYUN,Yes,0.5602342223128931,Medium Risk
5716-LIBJC,No,0.42850524050376004,Medium Risk
2868-LLSKM,No,0.058605643515690364,Low Risk
8111-RKSPX,Yes,0.6756047223931042,Medium Risk
2988-QRAJY,No,0.07134219084774844,Low Risk
1585-MQSSU,No,0.16418563607486805,Low Risk
0071-NDAFP,No,0.019866200308956902,Low Risk
2856-NNASM,No,0.47465093644875817,Medium Risk
7328-ZJAJO,No,0.003055652882624112,Low Risk
6458-CYIDZ,No,0.4686391860501157,Medium Risk
8559-CIZFV,No,0.06373916967783719,Low Risk
1090-PYKCI,No,0.05857913329380244,Low Risk
3058-WQDRE,No,0.42820869573870757,Medium Risk
7547-EKNFS,No,0.4033001847411964,Medium Risk
2279-AXJJK,No,0.2671978992678146,Low Risk
6769-DYBQN,No,0.2801740425820824,Low Risk
0909-SELIE,No,0.016075208266280398,Low Risk
3417-TSCIC,No,0.16457455961034378,Low Risk
1042-HFUCW,No,0.058734359248608536,Low Risk
4439-JMPMT,Yes,0.5912971799507385,Medium Risk
6537-OTKMY,No,0.3516152469464545,Low Risk
8999-EXMNO,No,0.020894435663067378,Low Risk
6725-TPKJO,No,0.008216026683321224,Low Risk
2446-BEGGB,Yes,0.8079782398594991,High Risk
7162-WPHPM,No,0.006914782883534512,Low Risk
1599-MMYRQ,No,0.045531855468095635,Low Risk
8821-KVZKQ,No,0.03336048911093592,Low Risk
1496-GGSUK,Yes,0.6080812047800753,Medium Risk
6434-TTGJP,No,0.05601386401046643,Low Risk
0042-JVWOJ,No,0.04753935959919945,Low Risk
0130-SXOUN,No,0.18116806607321748,Low Risk
2575-GFSOE,Yes,0.6145378131272959,Medium Risk
2330-PQGDQ,No,0.0688400040432376,Low Risk
1452-UZOSF,No,0.029017244266749793,Low Risk
2097-YVPKN,No,0.004470307991125534,Low Risk
2842-JTCCU,No,0.32253185121310085,Low Risk
8597-CTXVJ,No,0.008408458499421392,Low Risk
6631-HMANX,No,0.02336680627665396,Low Risk
9962-BFPDU,No,0.16099788955780567,Low Risk
3296-SILRA,Yes,0.623090327077125,Medium Risk
9681-OXGVC,Yes,0.806610474228718,High Risk
6394-HHHZM,No,0.17750901373106048,Low Risk
5995-LFTLE,No,0.008070634400498013,Low Risk
5180-UCIIQ,No,0.23514555640617282,Low Risk
1932-UEDCX,Yes,0.5754830240650478,Medium Risk
7153-OANIO,Yes,0.6234052844576999,Medium Risk
5188-HGMLP,No,0.228310403733311,Low Risk
0665-XHDJU,No,0.13660511532691882,Low Risk
6521-YYTYI,Yes,0.8047396464699499,High Risk
8878-HMWBV,No,0.49523898907060293,Medium Risk
8265-HKSOW,No,0.019766161860354892,Low Risk
3544-FBCAS,No,0.01706937630592221,Low Risk
5331-RGMTT,No,0.4620687405006673,Medium Risk
4759-PXTAN,No,0.0882214532813256,Low Risk
7054-DMVAS,No,0.01880017673909454,Low Risk
3428-MMGUB,No,0.13987514150448432,Low Risk
6549-BTYPG,No,0.020735087659673287,Low Risk
7823-JSOAG,Yes,0.6750326951495538,Medium Risk
3705-RHRFR,No,0.057048074097822,Low Risk
9374-YOLBJ,No,0.20992208840322457,Low Risk
9074-KGVOX,No,0.09900731218649382,Low Risk
6128-DAFVY,No,0.172239412002957,Low Risk
9933-QRGTX,No,0.07522645308168455,Low Risk
4476-OSWTN,No,0.14098788721796604,Low Risk
3751-KTZEL,Yes,0.539329706951068,Medium Risk
1977-STDKI,Yes,0.7022990984247567,High Risk
5066-GFJMM,No,0.24050967091043313,Low Risk
2661-GKBTK,No,0.012662193659494211,Low Risk
0458-HEUZG,No,0.08622620426404744,Low Risk
7268-WNTCP,No,0.0027524067393500475,Low Risk
0824-VWDPO,No,0.1231254351262786,Low Risk
8409-WQJUX,No,0.2111794652997395,Low Risk
2578-JQPHZ,No,0.08269656201854472,Low Risk
3278-FSIXX,No,0.42467553211603,Medium Risk
5813-UECBU,No,0.420956595053804,Medium Risk
0328-GRPMV,Yes,0.7008403798190292,High Risk
9746-UGFAC,No,0.038572296380479335,Low Risk
2946-KIQSP,No,0.17560759892575778,Low Risk
0625-AFOHS,No,0.013128311147330433,Low Risk
6726-WEXXK,No,0.3349914028878412,Low Risk
4636-OLWOE,No,0.03184058448369036,Low Risk
4342-HENTK,Yes,0.7212987097592426,High Risk
4685-ERGHK,No,0.2531133899878196,Low Risk
0885-HMGPY,No,0.007415365128222239,Low Risk
5003-OKNNK,No,0.042902727600637264,Low Risk
4195-SMMNX,No,0.1852808189730751,Low Risk
7208-PSIHR,No,0.08287530623000304,Low Risk
4012-ZTHBR,No,0.276469546572467,Low Risk
0489-WMEMG,No,0.10824033692978358,Low Risk
7435-ZNUYY,No,0.08511933801677876,Low Risk
1354-YZFNB,No,0.038306509272219874,Low Risk
6956-SMUCM,Yes,0.5947133783738161,Medium Risk
2985-FMWYF,Yes,0.7341581090269075,High Risk
2812-ENYMO,No,0.10285379459360275,Low Risk
2717-HVIZY,No,0.11965903453376284,Low Risk
3223-WZWJM,Yes,0.6537501678373029,Medium Risk
3422-GALYP,Yes,0.7228283032133869,High Risk
9053-JZFKV,No,0.040763288682737035,Low Risk
2530-ENDWQ,No,0.1024962792725841,Low Risk
2890-WFBHU,No,0.021943536077998534,Low Risk
0327-WFZSY,No,0.3149787917463322,Low Risk
7977-HXJKU,No,0.019168606195485306,Low Risk
6615-ZGEDR,No,0.19463143493140395,Low Risk
7033-CLAMM,No,0.005187850788294385,Low Risk
4023-RTIQM,No,0.12619293608489868,Low Risk
0864-FVJNJ,No,0.09714218694861299,Low Risk
7356-IWLFW,No,0.2615647854438082,Low Risk
9541-PWTWO,No,0.04643057643632307,Low Risk
3967-VQOGC,No,0.004785154765447561,Low Risk
7872-RDDLZ,No,0.07070047208166215,Low Risk
9250-WYPLL,Yes,0.6530537889383925,Medium Risk
6308-CQRBU,No,0.07590024727509709,Low Risk
2754-XBHTB,Yes,0.6169123734610418,Medium Risk
1597-LHYNC,Yes,0.5474170936001578,Medium Risk
0186-CAERR,No,0.10172606627330279,Low Risk
3043-SUDUA,No,0.0488051075406553,Low Risk
5442-BHQNG,Yes,0.6081579421372931,Medium Risk
2169-RRLFW,No,0.0031453028267452924,Low Risk
5872-OEQNH,No,0.06337655902380517,Low Risk
3162-KKZXO,No,0.37014582526265233,Low Risk
7055-VKGDA,No,0.10048725210612144,Low Risk
0754-UKWQP,Yes,0.7749144481940919,High Risk
8873-GLDMH,Yes,0.662348831295904,Medium Risk
5696-JVVQY,No,0.017999242029400217,Low Risk
8946-BFWSG,No,0.004009908872296724,Low Risk
7493-TPUWZ,Yes,0.7310754327307922,High Risk
0547-HURJB,No,0.09249269123337824,Low Risk
8904-OPDCK,No,0.12174079437142049,Low Risk
8845-LWKGE,No,0.11255529642127597,Low Risk
1577-HKTFG,No,0.05574946202308318,Low Risk
8752-STIVR,Yes,0.7297173266648902,High Risk
0691-NIKRI,No,0.27594084604055313,Low Risk
5022-JNQEQ,No,0.4962852686392837,Medium Risk
4558-FANTW,No,0.3091716924065542,Low Risk
3249-VHRIP,No,0.026415869148152447,Low Risk
3736-BLEPA,No,0.1997755443811632,Low Risk
4701-LKOZD,No,0.011856957705881296,Low Risk
6603-QWSPR,No,0.09970287010453373,Low Risk
9921-QFQUL,No,0.4983304939703509,Medium Risk
1929-ZCBHE,No,0.03159348431221516,Low Risk
4378-MYPGO,No,0.04567474977905508,Low Risk
8651-ENBZX,No,0.28147857352869915,Low Risk
4129-LYCOI,No,0.09295304794885853,Low Risk
7798-JVXYM,No,0.41737366374722074,Medium Risk
8647-SDTWQ,No,0.2758559287342297,Low Risk
2696-ECXKC,No,0.1244300664268675,Low Risk
2081-KJSQF,No,0.2575071360279112,Low Risk
7623-TRNQN,No,0.30414669384316034,Low Risk
3323-CPBWR,No,0.4658069544656237,Medium Risk
9330-IJWIO,Yes,0.6973982936326691,Medium Risk
3384-CTMSF,Yes,0.5635306340587172,Medium Risk
0902-RFHOF,No,0.020661376803863117,Low Risk
9286-DOJGF,No,0.4220837080251586,Medium Risk
6048-QBXKL,No,0.4575754480093352,Medium Risk
9661-MHUMO,No,0.32031289815087316,Low Risk
7718-RXDGG,Yes,0.5166143001818673,Medium Risk
1025-FALIX,No,0.39910694998632185,Low Risk
3451-VAWLI,No,0.009203550934857429,Low Risk
3407-QGWLG,No,0.20312963860439462,Low Risk
1842-EZJMK,No,0.302487068879391,Low Risk
2347-WKKAE,No,0.4445363223514256,Medium Risk
8735-DCXNF,No,0.18970783365023208,Low Risk
3214-IYUUQ,No,0.04609579957057429,Low Risk
1936-UAFEH,No,0.03612067798393936,Low Risk
3587-PMCOY,No,0.48505152441970995,Medium Risk
8079-XRJRS,No,0.07804947285362311,Low Risk
1027-LKKQQ,No,0.01034901711547829,Low Risk
7148-XZPHA,No,0.11651372959170679,Low Risk
8073-IJDCM,No,0.25319411028436645,Low Risk
5309-TAIKL,No,0.25502544913190395,Low Risk
6856-RAURS,Yes,0.689010920524891,Medium Risk
8778-LMWTJ,Yes,0.5428044470670151,Medium Risk
9717-IOAAF,No,0.026105636969711153,Low Risk
8884-ADFVN,Yes,0.8216919358498345,High Risk
2845-KDHVX,No,0.015666944524980048,Low Risk
0848-SOMKO,No,0.008222211956754827,Low Risk
2720-WGKHP,Yes,0.8505688198231629,High Risk
6734-FQAJX,No,0.06979605345081207,Low Risk
2869-ADAWR,No,0.3673856671575915,Low Risk
1535-VTJOQ,No,0.024639573145880608,Low Risk
6368-TZZDT,No,0.03858681154970031,Low Risk
0943-ZQPXH,No,0.37303139721489736,Low Risk
1293-BSEUN,No,0.002621148916511877,Low Risk
9894-EZEWG,Yes,0.5686452817604676,Medium Risk
1302-TPUBN,No,0.0027680049152538724,Low Risk
7851-FLGGQ,Yes,0.5015384521956899,Medium Risk
0637-UBJRP,No,0.435681292581129,Medium Risk
0940-OUQEC,Yes,0.5724662206945588,Medium Risk
2378-VTKDH,No,0.45349124290634285,Medium Risk
0927-CNGRH,No,0.16250561961474352,Low Risk
8608-OZTLB,No,0.038116211379739244,Low Risk
2335-GSODA,No,0.032399589410066924,Low Risk
1952-DVVSW,No,0.07208195579096927,Low Risk
0702-PGIBZ,Yes,0.7465142684602544,High Risk
6656-GULJQ,No,0.014845157636254708,Low Risk
9853-JFZDU,No,0.09968501272925559,Low Risk
1963-VAUKV,No,0.1891583184163971,Low Risk
3777-XROBG,No,0.003106513849527826,Low Risk
6994-FGRHH,No,0.11929122083670221,Low Risk
4000-VGMQP,No,0.08967599675779864,Low Risk
3999-WRNGR,No,0.16472429809857891,Low Risk
3466-RITXD,No,0.4184118457087559,Medium Risk
2680-XKKNJ,No,0.06864595893823883,Low Risk
3058-HJCUY,No,0.3214649015389035,Low Risk
2974-GGUXS,No,0.46547328892287937,Medium Risk
7994-XIRTR,No,0.03451532626603857,Low Risk
3259-FDWOY,No,0.08571145267513318,Low Risk
2101-RANCD,No,0.34774285511000375,Low Risk
7921-BEPCI,No,0.0065917566105938965,Low Risk
0807-ZABDG,No,0.20485721759730796,Low Risk
8510-TMWYB,No,0.022327186022176683,Low Risk
3258-ZKPAI,No,0.04366410929950631,Low Risk
1428-IEDPR,No,0.13410400938150316,Low Risk
5298-GSTLM,No,0.19764596312019303,Low Risk
4450-YOOHP,No,0.28693535137912957,Low Risk
6728-CZFEI,No,0.16225592228988545,Low Risk
5748-RNCJT,No,0.08652765552313191,Low Risk
3653-NCRDJ,No,0.019526801241626077,Low Risk
6121-TNHBO,No,0.02221777679594031,Low Risk
5119-NZPTV,Yes,0.6528655418258154,Medium Risk
6519-ZHPXP,No,0.029767832389497966,Low Risk
7739-LAXOG,No,0.45124078877044216,Medium Risk
3472-QPRCH,No,0.01022086120203584,Low Risk
8224-UAXBZ,No,0.058200931244518146,Low Risk
9610-WCESF,No,0.013290101703177489,Low Risk
9776-CLUJA,No,0.3203476898719784,Low Risk
2486-WYVVE,No,0.17439614908085127,Low Risk
3865-ZYKAD,No,0.13881342303993482,Low Risk
1422-DGUBX,No,0.2951291877647231,Low Risk
2999-AANRQ,No,0.02804289657722617,Low Risk
8668-KNZTI,No,0.03218877776093514,Low Risk
0480-KYJVA,No,0.0023992363074969276,Low Risk
6034-ZRYCV,No,0.039182494527148594,Low Risk
9746-YKGXB,No,0.03444979229412916,Low Risk
3926-YZVVX,No,0.03352195845608023,Low Risk
6000-UKLWI,No,0.009453142988992172,Low Risk
2079-FBMZK,Yes,0.5948626332502135,Medium Risk
6332-FBZRI,No,0.013973997993703916,Low Risk
2096-XOTMO,No,0.08748735169689056,Low Risk
3266-FTKHB,No,0.028980805398970806,Low Risk
8221-EQDGL,No,0.07598565574898211,Low Risk
2346-LOCWC,No,0.0031302541708135797,Low Risk
6608-QQLVK,Yes,0.5072305722496045,Medium Risk
0298-XACET,No,0.018003291576259052,Low Risk
7560-QJAVJ,No,0.009183314568781248,Low Risk
2995-YWTCD,No,0.03769581565721109,Low Risk
3551-HUAZH,Yes,0.7888851338277523,High Risk
9137-UIYPG,No,0.3405346044694616,Low Risk
2809-ZMYOQ,Yes,0.6666559179717789,Medium Risk
5084-OOVCJ,No,0.12137445039106874,Low Risk
0254-WWRKD,No,0.012053463696291511,Low Risk
7727-SHVZV,No,0.13114782079361598,Low Risk
6302-JGYRJ,No,0.1283282850361936,Low Risk
5339-PXDVH,Yes,0.6192762919316851,Medium Risk
2205-LPVGL,No,0.06356094231124386,Low Risk
8782-NUUOL,No,0.026820457999177923,Low Risk
3685-YLCMQ,No,0.27223261928646436,Low Risk
7601-WFVZV,No,0.19508809622404719,Low Risk
4609-KNNWG,No,0.014578150434917062,Low Risk
4868-AADLV,No,0.15446058436581983,Low Risk
9529-OFXHY,Yes,0.5433812783320949,Medium Risk
8634-MPHTR,Yes,0.6221919833015651,Medium Risk
2669-QVCRG,No,0.2617215473691449,Low Risk
2478-EEWWM,No,0.22539049724893348,Low Risk
9174-IHETN,No,0.03868626965262125,Low Risk
2233-TXSIU,No,0.12744860416786968,Low Risk
9644-UMGQA,No,0.3251132634704272,Low Risk
3256-EZDBI,No,0.11940524104796606,Low Risk
8761-NSOBC,No,0.30858685895221377,Low Risk
0419-YAAPX,No,0.27978343258487937,Low Risk
8413-VONUO,Yes,0.6729092963401172,Medium Risk
0872-CASZJ,No,0.038825889932192145,Low Risk
4726-DLWQN,No,0.12185984902904609,Low Risk
8164-OCKUJ,No,0.0033608825406640343,Low Risk
3094-JOJAI,No,0.4838478780787902,Medium Risk
9494-MRNYX,Yes,0.621463000432902,Medium Risk
2599-CZABP,No,0.1831129021180145,Low Risk
7945-PRBVF,No,0.011349030498993693,Low Risk
4544-RXFMG,No,0.19850057186479608,Low Risk
0859-YGKFW,No,0.0391477771589393,Low Risk
1150-FTQGN,No,0.07170232575916977,Low Risk
9223-UCPVT,Yes,0.7105425793423167,High Risk
7196-LIWRH,No,0.04610057288975454,Low Risk
5448-VWNAM,No,0.1710279792291689,Low Risk
1177-XZBJL,No,0.0160912096344134,Low Risk
3518-FSTWG,No,0.08304284855675395,Low Risk
9330-VOFSZ,No,0.09465753000894474,Low Risk
4351-QLCSU,No,0.46624397690131636,Medium Risk
0939-EREMR,No,0.15583008071065169,Low Risk
9389-ACWBI,No,0.4310047771650991,Medium Risk
5419-JPRRN,Yes,0.8233006273920213,High Risk
3644-QXEHN,Yes,0.5851767476537897,Medium Risk
2911-IJORQ,No,0.08464780945258538,Low Risk
5921-NGYRH,No,0.1265530565813825,Low Risk
2100-BDNSN,No,0.3355185205672334,Low Risk
5998-DZLYR,No,0.06583420622004345,Low Risk
0488-GSLFR,Yes,0.7032757416366616,High Risk
9318-NKNFC,No,0.2627354611452468,Low Risk
3985-HOYPM,No,0.036308280003647574,Low Risk
9728-FTTVZ,Yes,0.7044891151135012,High Risk
9548-LERKT,No,0.021276352607747347,Low Risk
6576-FBXOJ,No,0.2710946697790912,Low Risk
4310-KEDTB,No,0.2591128196983152,Low Risk
